archive_edition_id,archive_year,archive_month,official_listing_url,official_download_url,edition_date_token,edition_date_token_source,edition_date_token_exact,release_date_explicitly_stated_by_official_source,release_date_evidence_artifact,release_date_evidence_locator,release_date_source,listed_release_date,listed_release_time,release_time_exact,release_date_verified,release_available_at_derivation_status,derived_release_available_at_utc,date_only_next_day_rule_applied,non_evidence_for_release_time,discovery_chain_artifact,raw_listing_sha256,retrieval_timestamp_utc,unresolved_reason
WDI_2022_09_16,2022,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_09_16.zip,2022-09-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2022_12_22,2022,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2022_12_22.zip,2022-12-22,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_03_03,2023,03,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_03_03.zip,2023-03-03,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_05_11,2023,05,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_05_11.zip,2023-05-11,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_06_29,2023,06,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_06_29.zip,2023-06-29,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_07_25,2023,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_07_25.zip,2023-07-25,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_09_27,2023,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_09_27.zip,2023-09-27,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_10_26,2023,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/archive/WDI_excel_2023_10_26.zip,2023-10-26,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2023_12_18,2023,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2023_12_18.zip,2023-12-18,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_02_22,2024,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_02_22.zip,2024-02-22,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_05_30,2024,05,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_05_30.zip,2024-05-30,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_07_01,2024,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_07_01.zip,2024-07-01,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_09_25,2024,09,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_09_25.zip,2024-09-25,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_10_24,2024,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_10_24.zip,2024-10-24,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_11_13,2024,11,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_11_13.zip,2024-11-13,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2024_12_16,2024,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2024_12_16.zip,2024-12-16,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_01_28,2025,01,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_01_28.zip,2025-01-28,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_03_25,2025,03,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_03_25.zip,2025-03-25,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_04_17,2025,04,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_04_17.zip,2025-04-17,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_06_05,2025,06,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_06_05.zip,2025-06-05,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_07_02,2025,07,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_07_02.zip,2025-07-02,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_10_08,2025,10,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_10_08.zip,2025-10-08,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2025_12_19,2025,12,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2025_12_19.zip,2025-12-19,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2026_01_29,2026,01,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2026_01_29.zip,2026-01-29,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
WDI_2026_02_25,2026,02,https://datatopics.worldbank.org/world-development-indicators/wdi-archives.html,https://databank.worldbank.org/data/download/Archive/WDI_excel_2026_02_25.zip,2026-02-25,official_listing_download_filename,True,False,,,,,,False,False,UNRESOLVED_FILENAME_DATE_TOKEN_NOT_VERIFIED_AS_RELEASE_DATE,,False,retrieval timestamp; HTTP Last-Modified header; ZIP member timestamp; workbook document properties; file-system mtime; the observation years present in the file,wb_wdi_archive_listing,100f3ad8efef9483206306115876f972e1a117b8af1863a0e5ae27ffe8defd8e,2026-08-03T10:35:03Z,"the official listing exposes a date token inside the download filename but no retained official bytes state that this date is the edition's release, publication or update date"
